stock_code,fiscal_year,E_consistency,G_consistency,S_consistency,ESG_consistency,E_greenwash_flag,G_greenwash_flag,S_greenwash_flag,z_E_intensity,z_E_content,z_E_semantic,z_G_intensity,z_G_content,z_G_semantic,z_S_intensity,z_S_content,z_S_semantic
000760,2022,-0.36185098590228865,-1.435201579387882,-1.3705375313645127,-1.0558633655515612,0,1,1,-1.2641618509404342,-1.0989964194397843,-1.7917829480045475,1.273645358076219,-0.9959801688201793,-1.3830119099707903,0.851380764976525,-1.0989964194397843,-1.7917829480045475
000760,2023,-0.43488039949534857,-1.0571016979302092,-0.7299240268332683,-0.740635374752942,0,0,0,-1.2641618509404342,-1.8008736860051349,-2.1252387738132508,1.6937237232148752,0.012770417172308986,-0.25724335591516945,-0.7303933716207205,-1.8008736860051349,-2.1252387738132508
000760,2024,-0.30285549638190207,-1.1530733198783307,-0.6108944962426499,-0.6889411041676275,0,1,0,-1.2641618509404342,-1.8008736860051349,-1.7756631152148024,1.6937237232148752,0.012770417172308986,-0.5140609529760705,-0.7303933716207205,-1.8008736860051349,-1.7756631152148024
000810,2022,-0.477842487917676,-1.2134821861860872,-1.106527276723672,-0.9326173169424784,0,1,1,-1.2641618509404342,-0.6524527672659024,-0.32241476512218137,0.508140935389182,-1.248251425524776,1.0804382759329747,1.4076952611432136,-0.6524527672659024,-0.32241476512218137
000810,2023,-0.29086448844537205,-0.5655682966774509,-0.526436559920914,-0.46095644834791233,0,0,0,-1.2641618509404342,-0.706846648703312,-0.8410872288987471,0.34307456161106037,-0.7615619537322859,0.0015550737353255796,0.1304062998762839,-0.706846648703312,-0.8410872288987471
000810,2024,-0.21048379784905066,-0.6977207736034519,-0.6277345393075814,-0.5119797035866946,0,0,0,-1.2641618509404342,-0.8588133356466235,-0.9631020083092052,0.5407303284963572,-0.7709346608197144,0.2973224337414435,0.17255276179040524,-0.8588133356466235,-0.9631020083092052
000850,2022,-0.15984559260228068,-0.6342564559358496,-0.6059399771109412,-0.4666806752163571,0,0,0,-1.2641618509404342,-1.5689017777280385,-1.5002099069824142,1.0473988688669373,0.13498671876886456,-0.1720056122037388,-0.4867243493403793,-1.5689017777280385,-1.5002099069824142
000850,2023,-0.39996543024374676,-0.9276630863418737,-0.416231088299395,-0.5812865349616717,0,0,0,-0.2866987958979939,-1.0859545481986648,-0.7147822159881809,0.6914178532070275,0.7228730933596816,-0.8993831854041261,-0.25506358476756313,-1.0859545481986648,-0.7147822159881809
000850,2024,-0.44297157528067016,-0.3503386893615867,-0.1739067498898905,-0.3224056715107158,0,0,0,-0.3168967334722909,-1.0620982030891482,-1.1044402676887493,0.751624094221495,0.6160270318541279,0.088492320812259,-0.784294261275935,-1.0620982030891482,-1.1044402676887493
000860,2022,-0.09968522923954741,-0.8900322418403277,-0.2876594328128982,-0.4257923012975911,0,0,0,-0.3549504748883979,-0.46826978991464946,-0.5536681642656504,-0.12811672706704788,1.0185766340002251,-0.7338768806706488,-0.018247771840802476,-0.46826978991464946,-0.5536681642656504
000860,2023,-0.10460305710016438,-0.6980901458006328,-1.1522098891495904,-0.6516343640167959,0,0,1,-0.7072402549790135,-0.718420698562005,-0.5319115807837539,0.130808611222051,1.1920653516204096,-0.12424116719379524,1.363972781494146,-0.718420698562005,-0.5319115807837539
000860,2024,-0.24400405933324634,-0.8963782057549075,-1.1292478173739495,-0.7565433608207011,0,0,1,-0.8409161381414936,-0.7498878314937448,-0.38019200365755634,0.24446935953885549,1.1510097333433882,-0.6417081293767563,1.3644925763958486,-0.7498878314937448,-0.38019200365755634
000880,2022,-0.5128533984864235,-2.00420696173327,-1.155748588948274,-1.2242696497226557,1,0,1,1.2983067881275372,2.3113593990665633,1.9439342460704923,-2.410731901607177,1.2975170316993068,0.7614229223799941,0.15128312368182248,2.3113593990665633,1.9439342460704923
000880,2023,-0.2962673719922706,-0.737518265971645,-0.5827982495777235,-0.5388612958472131,0,0,0,1.2957437709722235,1.6554236805977116,1.0677898574145985,-0.7072249700584475,0.694490591273837,0.39136977364313513,0.4898405924880625,1.6554236805977116,1.0677898574145985
000880,2024,-0.5606331148922153,-1.8330270528171744,-0.8046142302265803,-1.0660914659786567,1,0,0,1.1243740348671762,2.245444186202274,1.7030682784773745,-1.9635459626233887,1.5463700901268327,0.7081080362876427,0.6621649780861308,2.245444186202274,1.7030682784773745
000890,2022,-0.10745905544174375,-1.5490897778362116,-0.6656810663355978,-0.7740766332045177,0,1,0,-1.2641618509404342,-1.0493540180793992,-1.1627196452924453,0.9895225735450017,0.16101696436782462,-2.0101163262064343,0.04276907975344702,-1.0493540180793992,-1.1627196452924453
000890,2023,-0.1436228531262291,-1.284886673275436,-0.5249157866653017,-0.6511417710223223,0,1,0,-1.2641618509404342,-1.144166270906679,-1.4301803598925185,1.0760919361214996,0.11439482042204256,-1.4685287222092778,-0.41238379503052297,-1.144166270906679,-1.4301803598925185
000890,2024,-0.3760104060608493,-0.7607999126303693,-0.5937899939035244,-0.5768667708649143,0,0,0,-1.2641618509404342,-0.5939322875207504,-0.6336731949003982,0.26158503610890654,-0.17301506466612884,-1.2185655935158697,0.41409568071171093,-0.5939322875207504,-0.6336731949003982
000910,2022,-0.354388050934737,-0.9824811073478554,-1.208887990933263,-0.8485857164052852,0,0,0,1.1001141928712284,0.9731521002262126,1.6405231549189236,-1.493139057259465,0.23494709000444028,-1.43909356363152,-0.7056713613233169,0.9731521002262126,1.6405231549189236
000910,2023,-0.02014919688539124,-0.9565646407367312,-0.24701690100120177,-0.4079102462077748,0,0,0,0.9543266966860446,0.9221807599284723,0.9172073635887994,-1.3893583693306542,0.3599688327490241,-1.1854693137018928,0.491869918988094,0.9221807599284723,0.9172073635887994
000910,2024,-0.025637265837769093,-0.9415414778137344,-0.31033977897569553,-0.4258395075423997,0,0,0,1.028468273905261,0.9957103129008349,1.0462506047366853,-1.3956078747753982,0.4134930957822284,-0.943678999759068,0.4852411617535635,0.9957103129008349,1.0462506047366853
000950,2022,-0.23277171370535182,-1.320275265528348,-0.9149349453162391,-0.8226606415166463,0,1,1,-1.2641618509404342,-0.9282279170038211,-1.375317269542297,1.5378601923047073,-0.9651471212100939,-0.4420637563628062,0.38491253895720146,-0.9282279170038211,-1.375317269542297
000950,2023,-0.14425562839342698,-1.2022534979805515,-0.43520625654475076,-0.5939051276395765,0,1,0,-0.4976100894361427,-0.35914778321925805,-0.6475824976294587,0.6634836771972605,-0.817445232322691,-1.7175226374158707,0.2078433514044553,-0.35914778321925805,-0.6475824976294587
000970,2022,-0.7517155317169313,-1.1862461179943944,-0.2958439575205509,-0.7446018690772922,0,0,0,-1.2641618509404342,0.022560353196572454,0.05261457535896946,-0.16993908243368153,-1.889631684162786,-2.4452473481842385,0.5493427763185202,0.022560353196572454,0.05261457535896946
000970,2023,-0.9037754325440159,-1.017207912495146,-0.17908350965169506,-0.7000222848969524,0,0,0,-1.2641618509404342,0.12801667922616378,0.4303307907986871,-0.27967112052566667,-1.8167191300716201,-2.202425766891265,0.44550876964311653,0.12801667922616378,0.4303307907986871
000970,2024,-0.2949790846464409,-0.8725153062512656,-0.1277640542725258,-0.43175281505674407,0,0,0,-1.2641618509404342,-0.9282772065161009,-0.6761908268917015,0.9108420446090858,0.01827950232344686,-0.8340338361058152,-0.8384321326542673,-0.9282772065161009,-0.6761908268917015
000990,2022,-0.46473522077450186,-0.8492662821517939,-0.61869090606869,-0.6442308029983286,1,0,0,0.8511914386205873,0.027752012616022604,0.812830949504537,-0.03886506312839059,-1.3896288817423381,0.17756998397575455,-0.4080041237190706,0.027752012616022604,0.812830949504537
000990,2023,-0.24222371196350406,-0.26216647141540067,-0.37068130929534515,-0.2916904975580833,0,0,0,-0.15214106711978373,-0.21018494954664635,-0.59768450921492,0.22695855787571295,-0.2647292330334749,0.1388362950728841,-0.9512892466960279,-0.21018494954664635,-0.59768450921492
000990,2024,-0.459819390766625,-0.771214854429629,-0.5273189437772481,-0.586117729657834,1,0,0,0.4583677281911909,-0.44813968619380556,-0.12899357432588832,0.852687251973699,-0.6846625852484629,0.19233436977943408,-1.1590866615392832,-0.44813968619380556,-0.12899357432588832
001020,2022,-0.5771507869512865,-1.1736097003950245,-1.3204717041911345,-1.0237440638458153,1,1,0,0.9164979669696013,-0.0013604750280083208,-0.14861687162150367,0.8630587367462823,-0.3085213156969552,-1.4841594946888566,-2.3585545755826787,-0.0013604750280083208,-0.14861687162150367
001020,2023,-1.2257323409419376,-1.4801763883406076,-0.8661901285473874,-1.1906996192766444,1,1,0,1.1164755957793557,-0.6543257248794817,-1.2370723074918923,1.6772317124071296,-0.5452114890401569,-1.127603210199253,-2.3585545755826787,-0.6543257248794817,-1.2370723074918923
001020,2024,-1.2257323409419376,-1.4801763883406076,-0.8661901285473874,-1.1906996192766444,1,1,0,1.1164755957793557,-0.6543257248794817,-1.2370723074918923,1.6772317124071296,-0.5452114890401569,-1.127603210199253,-2.3585545755826787,-0.6543257248794817,-1.2370723074918923
001040,2022,-0.1486191916510424,-1.094872448673017,-0.7556225323886688,-0.6663713909042427,0,0,0,1.2047474053766816,1.408451934517155,1.1191394315314842,-1.0812998151580109,1.1056543735911868,0.10788813974975534,-0.020774260992945593,1.408451934517155,1.1191394315314842
001040,2023,-0.19425550734861666,-1.2696225121278093,-0.864096432302469,-0.7759914839262984,0,0,0,1.0411195333368521,1.4082688422865925,1.1146639869162345,-1.2121503368798874,1.3044005171180482,-0.24722251825174538,-0.21343530233798297,1.4082688422865925,1.1146639869162345
001040,2024,-0.15582181189313482,-1.0872079009752407,-0.6294775777376131,-0.6241690968686628,0,0,0,0.8465784633941533,1.1577670237691498,1.0167525619543676,-1.0620508040217116,1.0710285751328212,-0.360945556579078,0.0038336284220430966,1.1577670237691498,1.0167525619543676
001060,2022,-0.3657241279323532,-0.4988991036429462,-0.20961451509433515,-0.35807924888987824,0,0,0,-1.0163706376411539,-0.3553541084533323,-0.41465161669527767,0.0070134036797049526,-0.9143733530558276,-0.12203893345298134,-0.025590023415876916,-0.3553541084533323,-0.41465161669527767
001060,2023,-0.43939849086422167,-0.7559048438791148,-0.2742383174720751,-0.4898472174051372,0,0,0,-1.2641618509404342,-0.39839598223925876,-0.7007025145665836,0.20805433010036736,-1.0781491840351058,0.2530200037172233,-0.1532185346121338,-0.39839598223925876,-0.7007025145665836
001060,2024,-0.40921473977738376,-0.7424045228337322,-0.27363988595971395,-0.4750863828569433,0,0,0,-1.2641618509404342,-0.4667720279269991,-0.7057884738562701,0.49117356713532456,-0.9762952310825364,-0.43850705231152093,-1.0126483025742632,-0.4667720279269991,-0.7057884738562701
001070,2022,-0.6535616440158845,-0.9010044534921391,-0.7296261809691487,-0.7613974261590574,0,0,0,-0.3088969852031638,-1.0298489439914953,-1.6136185218681531,0.9577607958056846,-0.6474988185681698,-0.5539411187745827,-0.1635140206877315,-1.0298489439914953,-1.6136185218681531
001070,2023,-0.6598898811422689,-1.2866068393148276,-1.0092004039745908,-0.9852323748105624,0,1,0,-1.2641618509404342,-1.5858606745733481,-2.5334995873939947,1.605742073740164,-0.9607062631750338,0.4840068441421115,-0.5163260775246119,-1.5858606745733481,-2.5334995873939947
001070,2024,-0.5717152075380664,-0.9780294463562433,-0.3903247681090311,-0.646689807334447,0,0,0,-1.2641618509404342,-1.7030780867342596,-2.3979991238153664,1.5238013980450051,-0.4292985469976014,0.4541104177686582,-2.3585545755826787,-1.7030780867342596,-2.3979991238153664
001120,2022,-0.3662282569825273,-0.597750087715263,-0.4629786167038103,-0.47565232046720024,0,0,0,-0.19986400177603586,-0.6588314828334333,0.06500137232606036,0.3691607367759806,1.4282175772394057,0.4183617076655446,0.20318203223899498,-0.6588314828334333,0.06500137232606036
001120,2023,-0.27055478413440265,-0.8370488649997037,-0.34946785022060195,-0.48569049978490275,0,0,0,0.25248356244322945,-0.25535994987079746,0.16033602828853075,0.5510849890091155,1.5140796500623501,-0.1533491157838225,0.4390894935018503,-0.25535994987079746,0.16033602828853075
001120,2024,-0.40250141093172476,-0.6872637964601114,-0.5119967883900409,-0.5339206652606256,0,0,0,0.22836080448770668,-0.5766092317282955,-0.18041611332495824,0.8434468267253247,1.409010738521361,0.04128745977230037,0.4392253011926621,-0.5766092317282955,-0.18041611332495824
001130,2022,-0.43672771892418855,-0.2701932805595608,-0.5700666185775378,-0.42566253935376236,0,0,0,-1.2641618509404342,-0.46707635145615,-0.5562902611039808,0.03516866883457724,-0.47785792778287967,-0.0743207880369728,0.47267359423584776,-0.46707635145615,-0.5562902611039808
001130,2023,-0.3144865761782594,-0.3738325208923174,-0.22712821729941216,-0.3051491047899963,0,0,0,-0.9866450613167334,-0.3737822962435502,-0.8027079365194814,0.2084949698548033,-0.5335964464097653,-0.2414653025856608,-0.7177780373562195,-0.3737822962435502,-0.8027079365194814
001130,2024,-0.3432475344291932,-0.38229886245259137,-0.36098502159659257,-0.3621771394927924,0,0,0,-1.2641618509404342,-0.5967034335249644,-0.7913964762862525,0.49777023203938375,-0.028182022913105724,-0.2458179321467521,-0.09196896220068948,-0.5967034335249644,-0.7913964762862525
001140,2022,-0.3447019484891359,-1.4415941375820582,-0.8951141006079026,-0.8938033955596989,0,1,1,-1.2641618509404342,-0.5754858878431042,-0.8923946283232616,1.2096404766135769,-1.6230685817787636,-0.6719027405462635,0.7919576405249592,-0.5754858878431042,-0.8923946283232616
001140,2023,-0.26490813376492783,-1.3533896095573705,-0.7744246355722988,-0.7975741262981991,0,1,0,-1.2641618509404342,-0.8533427696205346,-1.3484930906722958,1.2861713335572005,-1.334596997448379,-0.610446848505724,0.17003453482448874,-0.8533427696205346,-1.3484930906722958
001140,2024,-0.19945958160662808,-1.1584328371137473,-0.7188295596477425,-0.6922406594560394,0,1,0,-1.2641618509404342,-1.056675172081142,-1.455485169498486,1.2017691939549056,-0.9651836786213781,-0.591732840699423,-0.059894254245029505,-1.056675172081142,-1.455485169498486
001200,2022,-0.21856242471868506,-1.0792528081767758,-0.46442860550671605,-0.5874146128007256,0,0,0,-1.2641618509404342,-0.9577705161847085,-1.3809696335158752,0.4311936429765022,-1.6315198451236825,-0.04946384432854464,-0.4532983821013537,-0.9577705161847085,-1.3809696335158752
001200,2023,-0.21153259487099346,-1.0576029050536506,-0.5567929399447336,-0.6086428132897925,0,0,0,-1.2641618509404342,-1.0964575913390358,-1.5166794240890755,0.5533475342127601,-1.4412892711153655,0.16565174059184126,-0.41347537574122084,-1.0964575913390358,-1.5166794240890755
001200,2024,-0.19018672794740632,-0.8394386270134228,-0.5064623183849253,-0.5120292244485848,0,0,0,-1.2641618509404342,-1.2652302483625788,-1.594107825939534,0.6040733392563475,-0.9742749222442294,0.31046373470836963,-0.5999751815290953,-1.2652302483625788,-1.594107825939534
001210,2022,-0.3403400616011864,-1.4200624320870288,-0.8431449037305272,-0.8678491324729141,0,0,0,0.6884724240075658,0.057430397778900466,0.15196828157786352,-0.17180286510361992,-2.488574668645161,0.09254038542795041,-1.353373678882551,0.057430397778900466,0.15196828157786352
001210,2023,-0.6791612610105324,-0.6726521831450516,-0.8934060928206149,-0.7484065123253997,1,0,0,0.3405621982322938,-0.9263014203328591,-0.717219094777145,0.6738430614195059,0.3424653059109572,-0.6210156290002503,-2.3585545755826787,-0.9263014203328591,-0.717219094777145
001210,2024,-0.41983060541551853,-1.4541805465097986,-1.797764510417054,-1.2239252207807905,0,0,0,1.1811469880785643,0.38828754268642146,1.024099045432751,-0.9110006810924638,-2.8070880771593716,0.05081494171417196,-2.3585545755826787,0.38828754268642146,1.024099045432751
001230,2022,-0.38976049834985693,-0.6753985278275055,-0.12093672137314371,-0.3953652491835021,0,0,0,0.8227438727538305,0.22040248669247212,0.09305435959963843,0.051709296110780026,0.783050290458622,-0.5661570777396739,0.3348124275482384,0.22040248669247212,0.09305435959963843
001230,2023,-0.09794091778569299,-0.7518881489874919,-0.6870468808506195,-0.5122919825412682,0,0,0,0.3947415100822693,0.26039602669162526,0.2041153826516332,-0.045165536221152824,-0.009952649426051159,-1.3295104764075578,-0.9567458160547022,0.26039602669162526,0.2041153826516332
001230,2024,-0.20695860189598103,-0.3453840133888975,-0.3516560135235495,-0.301332876269476,0,0,0,0.3611614693119884,-0.049543825483120925,0.1112391089171048,0.671486542812395,0.7806686128085584,0.13537477029439493,-0.5621089262928953,-0.049543825483120925,0.1112391089171048
001250,2022,-0.21547672209283655,-0.6450698096275727,-1.2051442781765345,-0.6885636032989813,0,0,0,1.093193658885032,0.8198791739427903,1.245093252292371,-0.6510055283487927,-0.8308113806611556,0.3654809748934304,-1.0221458547585411,0.8198791739427903,1.245093252292371
001250,2023,-0.2776109801245923,-0.8124527983475941,-1.264680395944951,-0.7849147248057126,0,0,0,1.0039642642151079,0.8810859558489139,1.4114379589250725,-0.552072319145544,-1.2928647059077614,0.3299925161743852,-0.9955350862862079,0.8810859558489139,1.4114379589250725
001250,2024,-0.5230718436440955,-0.45832122148667787,-0.552690813364248,-0.5113612928316739,1,0,0,0.3061674580123353,-0.7398369752035691,-0.20205284027607995,0.9734896918583327,0.6165800040061743,0.0638463412986512,-1.3073016340814743,-0.7398369752035691,-0.20205284027607995
001260,2022,-0.15316485897558704,-1.0640530594651272,-0.3812381766778564,-0.5328186983728568,0,0,0,-0.8522206765295199,-0.5848046799081236,-0.589110453978767,0.17249418712853049,1.0918231801996199,-1.0299942551311083,0.07335579601554316,-0.5848046799081236,-0.589110453978767
001260,2023,-0.21370692425774243,-0.5102396363201037,-0.6850955988289416,-0.46968071980226256,0,0,0,-1.2641618509404342,-1.0647210890706058,-0.837058688989627,0.43680896683597215,0.7068246326143927,-0.28044613774886523,0.21923630600031035,-1.0647210890706058,-0.837058688989627
001260,2024,-0.47590626525131785,-0.1998023081203784,-0.6755850414700021,-0.4504312049472328,0,0,0,-1.2641618509404342,-1.0485999103383328,-0.3535047337529131,0.3846782699349068,0.43146232215194513,0.06438246336047083,0.3023805189506426,-1.0485999103383328,-0.3535047337529131
001270,2022,-0.20007472645422936,-0.6443110295002276,-1.1799845197066108,-0.6747900918870225,0,0,1,-1.2641618509404342,-1.631190844805735,-1.30962933869189,1.2739998886793213,0.013603746577964995,0.876097495459597,0.554321754343669,-1.631190844805735,-1.30962933869189
001270,2023,-0.2752044101525863,-0.4732234890375805,-0.9754586674953554,-0.5746288555618407,0,0,1,-0.9812389756918687,-1.5242525716852746,-1.1748703730345047,1.1209336440286422,0.17451904437953256,0.6545061604969495,0.3126683238550947,-1.5242525716852746,-1.1748703730345047
001270,2024,-0.269194704758955,-0.47539580636969564,-1.035967286096662,-0.5935192657417708,0,0,1,-0.9845215415105081,-1.5176797000437119,-1.1862611983329268,1.1219623855430259,0.171296483538087,0.6332400650433943,0.4192737423703385,-1.5176797000437119,-1.1862611983329268
001290,2022,-0.5093617711701159,-1.4869482774576712,-0.525356525817531,-0.8405555248151061,0,1,0,-1.2641618509404342,-1.3791074983401823,-2.198241123051773,1.4045674211431343,-1.4681237213499028,-0.697946101437389,-2.3585545755826787,-1.3791074983401823,-2.198241123051773
001290,2023,-0.28677040934653564,-0.8592182032658452,-0.42817535908329357,-0.5247213238985581,0,0,0,-1.2641618509404342,-0.8249923463600073,-1.3640444877766786,0.9302954472491678,0.12161861298469749,-0.7871686667465312,-0.5182636938739054,-0.8249923463600073,-1.3640444877766786
001290,2024,-0.11514102966536276,-0.6223965178169143,-0.8647358447418297,-0.5340911307413689,0,0,0,-1.2641618509404342,-1.2916597504537157,-1.475914005921051,1.3094919450476334,0.2163955692305524,0.24720398646638853,0.10545521783016176,-1.2916597504537157,-1.475914005921051
001340,2022,-0.48097381159723124,-0.3090112977903566,-0.4690964561629969,-0.41969385518352825,1,0,0,0.37816061622880615,0.6492273952171304,-0.2856179004336821,-0.21133732461203825,-0.3475907188020119,0.2425898126003431,0.11322880077991117,0.6492273952171304,-0.2856179004336821
001340,2023,-0.6556921815610792,-0.16386369680879562,-0.7913767130104783,-0.5369775304601178,1,0,0,0.8097854513460596,0.2762240781354195,-0.49443482706408637,0.49061479327673874,0.32795726280040877,0.6556817041979598,1.0881393559744064,0.2762240781354195,-0.49443482706408637
001340,2024,-0.4864581501454364,-0.027807193906012148,-0.7464805402479717,-0.4202486280998068,1,0,0,0.6699157624286171,0.36957405659932907,-0.281673046569758,0.30115340862779055,0.3564942133585949,0.3335952465832344,1.2073968934947688,0.36957405659932907,-0.281673046569758
001360,2022,-0.4472982559731429,-1.2548370238746762,-0.6596996276001561,-0.7872783024826585,0,0,0,-1.2641618509404342,-0.3704933126612664,-0.7820487332180599,-0.3192617224355997,-2.338321273984307,-0.03790158619773457,0.5093520229768715,-0.3704933126612664,-0.7820487332180599
001360,2023,-0.5861219033860878,-2.047213077740049,-0.8749320907743114,-1.1694223573001492,0,0,0,-1.2641618509404342,-0.2929321885186984,-0.2100829803999774,-0.7242156266497812,-2.880507181790692,1.2119460127382,1.262219767786006,-0.2929321885186984,-0.2100829803999774
001360,2024,-0.444683571058987,-1.733521904859279,-0.8161204754969521,-0.9981086504717394,0,0,0,-1.2641618509404342,-0.7400678491227847,-0.37984116180962574,-0.49086726811566445,-1.911105522071205,1.5380804278194014,0.818753383060822,-0.7400678491227847,-0.37984116180962574
001380,2022,-0.43237787233792063,-0.4124630251647318,-0.6326919976675875,-0.4925109650567467,0,0,0,-1.2641618509404342,-0.5872506080292692,-0.45966411724847034,0.4282902044157082,0.21790110821452335,1.013877505044411,0.5668126760513112,-0.5872506080292692,-0.45966411724847034
001380,2023,-0.4323778714239457,-0.4124629776747652,-0.6326919982699487,-0.49251094912288657,0,0,0,-1.2641618509404342,-0.5872506080292692,-0.459664119792334,0.4282902044157082,0.21790110821452335,1.0138774199762144,0.5668126760513112,-0.5872506080292692,-0.459664119792334
001380,2024,-0.4011797560192154,-0.1773685957713302,-0.4749084368135864,-0.35115226286804396,0,0,0,-1.2641618509404342,-0.6321539279082874,-0.5200690215039772,0.7811728373782407,0.5449564405579814,0.4338699254544243,0.2407066203354905,-0.6321539279082874,-0.5200690215039772
001390,2022,-0.3506149272104349,-1.8560867261813767,-0.3096238995956144,-0.8387751843291419,0,0,0,0.8935634553743194,1.5736001127568695,1.085409283208277,-2.2040875412530037,0.7975490868725154,1.188239950646742,1.6594337252912932,1.5736001127568695,1.085409283208277
001390,2023,-0.37638278789988033,-1.5007011124594152,-0.35170983944899364,-0.742931246602763,0,0,0,0.9053077069229613,1.5902189698803018,0.9772740955702494,-1.5328398639062226,0.8935942658419702,1.2102871810992626,1.5826166872882332,1.5902189698803018,0.9772740955702494
001390,2024,-0.49426553622198893,-1.260665605372291,-0.4932603454544672,-0.7493971623495824,1,0,0,0.6316491933844197,1.2818668452901367,0.31192624689341625,-0.887869665055157,1.4903533016325172,1.0264141745223656,0.9528732490955896,1.2818668452901367,0.31192624689341625
001420,2022,-0.4086830217428267,-1.18142365924666,-0.5657366919690213,-0.718614457652836,0,1,0,-1.2641618509404342,-0.7101795336576517,-0.46669674397305594,1.2361636958942317,-0.21908757084166985,2.1206696951422317,0.3684898168143838,-0.7101795336576517,-0.46669674397305594
001420,2023,-0.11157456063359684,-1.1015464380728253,-0.684250827757015,-0.6324572754878124,0,1,0,-1.2641618509404342,-1.045033969269251,-1.1911201820421888,1.6332765127764781,-0.029067230637666915,2.0541723807471244,0.060308132876161484,-1.045033969269251,-1.1911201820421888
001420,2024,-0.8247148359202187,-1.174223726465659,-0.45729250759518497,-0.8187436899936875,0,1,0,-1.2641618509404342,-0.1322687770639672,0.3408117471196941,0.3641530156087054,-1.2543656494370954,1.028563278876688,0.7821324041968779,-0.1322687770639672,0.3408117471196941
001430,2022,-0.3192960919602273,-0.6792815660017509,-2.1415426750155286,-1.046706777659169,0,0,0,1.6742924387251916,1.0778563577989841,1.5736800258394967,-1.4951355922664573,-1.203441681886075,-0.20017753073596775,-2.3585545755826787,1.0778563577989841,1.5736800258394967
001430,2023,-0.1419905788068826,-0.6215490668327364,-2.209331549200625,-0.990957064946748,0,0,0,1.4757209034374865,1.318531178793753,1.6019491752083317,-2.0853696810924123,-0.8732509232124134,-1.2404676446589857,-2.3585545755826787,1.318531178793753,1.6019491752083317
001430,2024,-0.23321721228474473,-0.29026661210478644,-2.0437527565615508,-0.8557455269836941,0,0,0,1.57517307488279,1.2294641097848167,1.1311456071273684,-1.3211913541677818,-0.7435372791797492,-0.982354862111033,-2.3585545755826787,1.2294641097848167,1.1311456071273684
001440,2022,-0.3853518517757859,-0.39862269874856643,-0.5876266882094379,-0.4572004129112634,0,0,0,0.7744241111627665,0.030444340510877972,0.5766717781803233,0.25096510393864274,0.7278325647436189,-0.0639078044152028,-0.5976311903909791,0.030444340510877972,0.5766717781803233
001440,2023,-0.47110073798123053,-0.2178983796059427,-0.9537662830790921,-0.5475884668887551,1,0,0,0.9863106241737638,0.044111834450382845,0.5171596805501693,0.011629666800836505,0.2993523251465678,0.4389532781393118,-1.3197328468189866,0.044111834450382845,0.5171596805501693
001440,2024,-0.42144179816193195,-0.3890601906824537,-1.214687624241567,-0.6750632043619843,0,0,0,1.1522630101367646,0.33168420221115247,0.9087890212333101,-0.20027578234592205,0.20244381873867645,0.5776828285474722,-1.4234391439574503,0.33168420221115247,0.9087890212333101
001450,2022,-0.5517808048941756,-0.9716001532270414,-1.0808079096086771,-0.8680629559099646,0,0,1,-0.4610515062278124,0.153216338288995,0.6400549793748794,-1.359740220685215,-1.7222401654376145,0.11232947227657174,2.2205540549169354,0.153216338288995,0.6400549793748794
001450,2023,-0.5812889425259551,-1.048014758308611,-1.1306823683096277,-0.919995356381398,0,0,1,-0.5262019788795963,0.19853796788006484,0.6234128809789791,-1.5201526732380686,-1.8331269332280438,0.1182251318904102,2.3344979314938916,0.19853796788006484,0.6234128809789791
001450,2024,-0.5475299023213437,-0.7755298938364278,-0.9437709387247247,-0.7556102449608321,0,0,1,-0.32008474935219305,0.2537768152788731,0.7745459526658548,-1.9715625611247118,-2.3011828006620965,-0.8237978365636376,2.0853744132917362,0.2537768152788731,0.7745459526658548
001460,2022,-0.7043892226714441,-1.7880615707313494,-0.37007724931771296,-0.9541760142401688,0,1,0,-1.2641618509404342,-1.9349762409811293,-2.672415060835606,2.0052329005449803,-0.886419291852095,2.3815630108316803,-2.3585545755826787,-1.9349762409811293,-2.672415060835606
001460,2023,-0.4643449709891946,-1.4368553942572193,-1.3194126223090155,-1.0735376625184765,0,1,1,-1.2641618509404342,-1.912459414016004,-2.1641851487850063,1.737757063354864,-0.758213706351343,1.7231644422219636,0.23654576302895403,-1.912459414016004,-2.1641851487850063
001460,2024,-0.4495565417939778,-1.3467549479361367,-1.2396154356587823,-1.011975641796299,0,1,1,-1.2641618509404342,-1.8957437247516986,-2.1341472530963705,1.7603381137852754,-0.7965998249299048,1.215216233152133,0.12218157871259691,-1.8957437247516986,-2.1341472530963705
001470,2022,-0.3491176669365805,-0.6289342447982553,-0.5186535568135379,-0.49890182284945794,0,0,0,0.05282857500517134,-0.6420017579654107,-0.2349414542959708,0.4889984507512099,0.6473490545072154,-0.5125059721539614,0.3878037522507684,-0.6420017579654107,-0.2349414542959708
001470,2023,-0.2402362119950551,-0.6296172249326705,-0.25704006134455976,-0.3756311660907618,0,0,0,0.1167801745134728,-0.3182098930254927,-0.27742944133127007,0.5324664984007631,0.3592414488029056,-0.6343072928022224,0.14598377521222974,-0.3182098930254927,-0.27742944133127007
001470,2024,-0.19976087226918973,-0.7392525580189352,-0.46060687165787306,-0.466540100648666,0,0,0,0.19238303795711287,-0.13241589670899254,-0.17149212840454445,0.15935245787334668,-0.11130175543557967,-1.2347608721829346,0.6451224309182056,-0.13241589670899254,-0.17149212840454445
