stock_code,fiscal_year,TFPC1,TFPC2,TFPC3,TFPC4,TFPC5,TFPC6,TFPC7,TFPC8,TFPC9,TFPC10,TFPC11,TFPC12,TFPC13,TFPC14,TFPC15,TFPC16,TFPC17,TFPC18,TFPC19,TFPC20,TFPC21,TFPC22,TFPC23,TFPC24,TFPC25,TFPC26,TFPC27,TFPC28,TFPC29,TFPC30,TFPC31,TFPC32,TFPC33,TFPC34,TFPC35,TFPC36,TFPC37,TFPC38,TFPC39,TFPC40
1510,2024,0.5600023208115683,0.2596093634221225,-0.3840204893202722,-0.10900320198800276,-0.07275774618511592,-0.14438108059298954,0.1416176626539091,0.10856447264025233,0.03410031692158721,0.05233334466162248,-0.0032404397778671625,0.023465616009189536,-0.061259615348687436,-0.09753384977526791,-0.03130975021566504,-0.08518209299583171,0.041315409076810874,0.09517486055767234,0.07845312958667569,-0.04849657802619679,-0.04243759854180808,-0.014373124899965162,0.03647188361387971,0.0006817910233883348,0.023315617467001688,0.016762509762679376,-0.0023917253847394807,0.027491834482991147,0.0074097786557162145,-0.06955645872269343,-0.07071763224854898,0.08755983317005726,-0.017608587421420668,-0.02173130668098761,-0.05301549352107059,0.012413850916750603,-0.06437450733904623,0.005043866975643477,-0.09080434503396118,-0.011411346412196507
1520,2022,0.6259913911007579,-0.10962528632098248,0.19389880886974684,-0.05836997283357655,0.21662605304694144,-0.0619678144096337,0.02189186966748406,0.19685007465773932,-0.04354098394559915,-0.12359023788159372,0.02337194682326034,0.010329793999794478,-0.07300714977527398,0.030264561065946088,-0.07070279618886428,0.01525628626313951,-0.03084024865318826,0.038493301050899764,0.07243232100881009,0.008706034757354895,-0.02082968927672632,-0.21065489003290944,-0.14084215090730812,-0.04616350696586617,-0.059904043437716235,0.027396755675743463,0.02563026216658102,-0.0185176446602473,0.09862637626741133,-0.030163143289131153,-0.05646183413086022,0.009294561908135946,0.03683363287924812,-0.1343574496653889,0.06782417380350544,-0.015146310627648185,-0.01776564804814366,-0.018035490905077334,-0.025255743052206278,0.06819520016293366
1520,2023,0.6638126656107189,-0.050981442368571724,0.26427842424741144,-0.05513167353156542,0.23283024606946304,-0.05971587047910087,0.04123896333737517,0.15817413521259577,-0.05875208151308793,-0.09693209624866098,0.013755769108145898,-0.027532171991456904,-0.07175080614686785,0.006595343802641984,-0.0830103917883166,0.007671929648398388,0.010935189267750979,0.020665654240461535,0.08176032438977193,0.03460437099899778,-0.059047866337160373,-0.1767834509697688,-0.17654112157734148,0.006873125864853291,-0.05364425836807949,0.0067678743023997295,-0.023139467010167187,-0.035698739714544826,0.05662151050391119,-0.04964100167790164,-0.038111794379024795,0.02395937586248238,0.045742462936958134,-0.09836971395332268,0.09567701079837508,0.014309279537839767,-0.01952185194772979,-0.00702067908271707,-0.05389550126773374,0.065273098859159
1520,2024,0.6556691793676452,-0.038052164916996846,0.25961575564732864,-0.015365036932398754,0.2166335077670001,-0.04986007115896087,0.0077258322487748325,0.11792188249593528,-0.0692137740932944,-0.13705168383953586,0.03504148720363818,-0.042787418217158917,-0.08329396331599581,0.020481091977013664,0.005184417661194084,0.002347386237813456,0.053408952824650656,0.0021684057600986064,0.0802127482031203,0.05036667728300358,-0.09283210803871686,-0.10437394609516977,-0.14113376228154517,-0.008879715171100758,-0.03147449578336942,-0.019905392882960685,-0.016390885686166694,0.04934662712099727,0.05958881391914578,-0.05678119143544129,-0.037374467419296835,-0.005463583923881804,0.033915723907224124,-0.06351507353803208,0.09229445268039475,0.03421893351949869,-0.017104581617222527,-0.00407087187006371,-0.06605841008144679,0.06011159618531176
1530,2022,0.42885303135571745,-0.017166418182071548,0.10567923750590917,-0.0037192025490445165,0.17369672644617923,-0.041434887661584145,-0.17753387054921113,-0.07053343802267041,-0.1537432420910194,-0.11130580002605486,0.11224314197142385,-0.14314627762819104,0.06870662620884156,0.05702276626094851,0.08817428329986328,-0.0439876059466971,-0.14892593575477195,-0.30091535022445703,0.1101719837600117,-0.08822014614347733,0.12224348766020088,-0.03449076647668152,0.033880988740059854,-0.03738566085716344,0.13525782826749028,-0.10119803240656404,0.1324633222258089,-0.05915298665027145,0.09816782748252585,-0.0051314565248705,-0.10674148526066418,-0.039374479959115756,0.02675306438721358,-0.0016764649149653445,-0.02042315831131732,-0.18423051047668723,0.13503094536311874,0.029308276040563297,0.09472974318540207,0.09250415340694856
1530,2023,0.4235251619776468,0.08129240581865976,0.155962626702972,-0.04852983407282235,0.02769114319517187,-0.07828943284980433,-0.19967359973558885,-0.1197616244334455,-0.20945199935493872,-0.126639841428093,0.20380070485922278,-0.05653765706743528,0.05409710829481686,0.058628625748050577,0.039420206867134516,0.023077276812208756,-0.16569821263104953,-0.31394938203205885,0.22469458743431214,-0.05438400645006639,0.08894317853544616,-0.0020101517651588624,0.032688891070568556,-0.0793782780990141,0.18928490006235557,-0.0025972942873633614,0.17146668584350377,-0.01449157589729174,0.02605714709303279,-0.043691732603926454,-0.1464140645117299,0.06180095897083193,0.05593267929052217,-0.09507737720722892,0.04952219081989462,-0.1018057347748016,0.1420535319580276,0.08439946004062575,0.06410139198050153,0.08302928007586004
1530,2024,0.43576185640390863,0.010946927937582361,0.15523850168996448,0.019200537216090427,0.14488535905292846,-0.0845585701678285,-0.13436001863253477,-0.10676388193667818,-0.17601595006573753,-0.1446891070277327,0.14026579981296972,-0.11047252995086566,0.061019676619099704,0.009482445727848569,0.07075150844355037,-0.016357309629007458,-0.17354746341152444,-0.3087382186645003,0.25541143074673267,-0.019348458358073573,0.06317751481282939,-0.024119910094236034,0.004550802674485995,-0.03256494495488783,0.11081069624023672,-0.06743236809233608,0.18761065299636787,-0.04851235073073844,0.011587713416809461,-0.07077911852063376,-0.13359250627293107,0.06478052172551325,0.05253205897783806,-0.12596968296639252,0.029193647793454097,-0.13942702385058645,0.13696041198687625,0.08519004762256353,0.07217084054526332,0.08624233238144464
1560,2022,0.3851357267105182,0.14465872337486785,0.04563429095314971,-0.0026963690706321764,0.002262784694337172,0.026869408726816115,-0.25877487268339894,-0.16663960147095802,-0.10381205556969281,0.07387513033952577,0.0004190389075035763,-0.11837554330495124,-0.2804837134757545,0.14872030128576197,0.13603744015965386,-0.06431147103400499,-0.1801765906080957,0.0020320113891646244,-0.16231848169054255,0.14308743369823346,0.24103236750727422,0.06861560999101356,-0.007838335113845258,0.011263235717979249,0.05073258093509317,0.2870813398014791,0.05466450395960913,0.16931206696646628,0.01657153765634108,-0.05047347332502358,0.1061548625853754,-0.04586249261438427,-0.1182167139528374,-0.05612362744344991,0.020930026958993455,-0.010866754166014056,-0.00997705258390746,0.031180183510809346,-0.13325908194975863,-0.18322346623932192
1560,2023,0.4100758187378157,0.059196467240942234,0.11879647397892913,-0.04178913802785524,-0.10859965691583993,0.021640613217720747,-0.1847365474874137,-0.16910127588802823,-0.05562547364287509,0.027141980948421664,0.030833655606328766,-0.19488191897067775,-0.23114588316050635,0.1830527466772358,0.15611664929360877,-0.07011074260098624,-0.22039962218809853,0.06683016370626974,-0.13769426716239136,0.13006715504512012,0.16781992630351425,0.01269599072985523,-0.04725203147009021,0.03727172189771177,0.11546667408157128,0.2629708836528465,0.037164628704569456,0.21211621236644462,0.05125433078712422,-0.08453389292937602,0.1287772960382999,-0.06718365321163987,-0.07555289487377156,-0.035230597508953236,0.055343530998657284,-0.039313541999350346,0.02680635086622501,0.07685616779111273,-0.13018196658829595,-0.16514317546060253
1560,2024,0.3997761596819992,0.17424982357365373,0.05351526644782644,-0.016172242393457003,-0.004710242123151134,0.029267419070711502,-0.2646106877704931,-0.1483026846202824,-0.10607584835700204,0.054633251258210266,0.01625830434915721,-0.1151605878010489,-0.26169036860845696,0.14915583789468256,0.12283503321956041,-0.0729597678782562,-0.14529133941061476,0.0038416597424174186,-0.16480366762392634,0.16474994501164814,0.24351701481122517,0.0663388067252877,-0.010829892346420348,0.052250756800434305,0.08228880766276096,0.26430710313024613,0.060745830675046644,0.19875767886094597,0.002362236372303877,-0.07248913793152299,0.12359682119744729,-0.06364022597574588,-0.09913889995324696,-0.0563963955628362,-0.0038197123742000115,-0.0036765805514457207,0.0036472834429724416,0.017097441791718678,-0.11531598005384029,-0.18265247253143463
