stock_code,fiscal_year,neg_KRFPC1,KRFPC2
001510,2022,-0.366127981853622,0.9052539132864004
001510,2023,-0.43296183066615923,0.8477245235930266
001510,2024,-0.40420112221050264,0.9216194719362993
001520,2022,0.3351919037487366,-0.2742577108563968
001520,2023,0.13912746366239662,-0.3849961036112286
001520,2024,-0.16402864435625977,-0.37703188730442877
001530,2022,-0.12833961215063583,0.49780495468117564
001530,2023,-0.7104140276165357,0.07215690398542228
001530,2024,0.06194893934032872,-0.1408105436226941
001560,2022,-1.8754336077197553,-0.15233735051003378
001560,2023,-1.9943017157046954,-0.41863125072634777
001560,2024,-1.837500943462943,-0.15010258283636913
001630,2022,-0.5791795479799291,0.5893650221300342
001630,2023,-0.4601427874938586,0.7120518449076516
001630,2024,-0.22846430655155497,0.5600717320729223
001680,2022,-0.36788933194196716,-0.2674712784573683
001680,2023,-0.8591977067808362,-0.37029485021095954
001680,2024,-0.5676885813958672,-0.3083386849578466
001740,2022,0.9313671380756096,-0.06719686294830295
001740,2023,0.6137146497327539,-0.05531834159801096
001740,2024,0.23323422523367918,-0.21049658854458375
001800,2022,-0.33179600813992266,0.2831455511109501
001800,2023,-0.6724128388161166,0.023659445406259586
001800,2024,-0.6097822913035735,-0.11896952968729768
002030,2022,1.6873795110278804,-0.056939305815993095
002030,2023,1.6999515744600722,-0.13569285496521422
002030,2024,1.7097355744474012,-0.07106582009430706
002320,2022,0.9954267995825248,-0.12149796331087563
002320,2023,0.6097444495740191,-0.3748086813184404
002320,2024,1.0552069976625966,-0.3604301501813653
002350,2022,-0.43771435899489974,-0.013159920532404461
002350,2023,-0.33079442380075197,-0.38474798531466875
002350,2024,-0.3333187518843587,-0.3963057975605582
002600,2022,0.6583986118445052,-1.3121591490201625
002600,2023,-0.5994277656362876,-1.4959426540057872
002600,2024,-0.7719877983700432,-1.1918294566742493
002790,2022,1.0391705485992768,-0.40589048000885636
002790,2023,-1.2138827250351893,-0.13432419396255124
002790,2024,-2.1137032855626994,-0.2932210760430523
003240,2022,0.21465021503826245,0.7112090213116372
003240,2023,-0.24641203112977708,0.7875645556294645
003240,2024,-0.7183407964152193,1.1462536064210862
